
VENDOR_UNASSIGN_CAB_ALLOWED,,,,,,,,,,,,,,,,,,,,,,,,,
CONTRACT_ISSUE_DEFAULT_MIN_TRIP_KM,,,,,,,,,,,,,,,,,,,,,,,,,
CONTRACT_ISSUE_DEFAULT_MAX_TRIP_KM,,,,,,,,,,,,,,,,,,,,,,,,,
CONTRACT_ISSUE_DEFAULT_MIN_DEAD_KM_PERCENT_IN_DUTY,,,,,,,,,,,,,,,,,,,,,,,,,
CONTRACT_ISSUE_DEFAULT_MAX_SECONDS_IN_A_DUTY,,,,,,,,,,,,,,,,,,,,,,,,,
CONTRACT_ISSUE_DEFAULT_MIN_DUTIES_IN_A_DAY,,,,,,,,,,,,,,,,,,,,,,,,,
CONTRACT_ISSUE_DEFAULT_MAX_DUTY_KM,,,,,,,,,,,,,,,,,,,,,,,,,
NEW_BILLING_REPORTS_ENABLED,,,,,,,,,,,,,,,,,,,,,,,,,
ENABLE_BULK_UPLOAD_CABS_ON_ROUTES,,,,,,,,,,,,,,,,,,,,,,,,,
BILLING_CALCULATION_URL,,,,,,,,,,,,,,,,,,,,,,,,,
NEW_RBD_REPORT_ENABLED,,,,,,,,,,,,,,,,,,,,,,,,,
























































































































































































































































































































































































































































